Country Name,Country Code,Year,Access to electricity (% of population),Adjusted net national income (current US$),"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),Exports of goods and services (% of GDP),GDP per capita (current US$),"Life expectancy at birth, total (years)",Population growth (annual %),"Population, total","Suicide mortality rate (per 100,000 population)",Standard Country Name,Continent
Liberia,LBR,2013,9.8,1670470343.41628,36.138,9.482,,28.939125676083897,710.744570927863,59.943,2.19827693086756,4470239.0,4.9,Liberia,Africa
Liberia,LBR,2014,9.4,1587463824.18779,35.075,9.799,,24.466284827794958,706.714490064507,59.121,2.08217532534285,4564293.0,4.9,Liberia,Africa
Liberia,LBR,2015,15.2,1766498356.38517,34.215,9.715,,21.396850975211542,692.590082351257,59.148,2.06297096669961,4659431.0,4.5,Liberia,Africa
Liberia,LBR,2016,17.7,1769150398.36522,33.713,9.059,,22.079161513125698,714.613063145659,60.416,2.04312155500225,4755608.0,4.5,Liberia,Africa
Liberia,LBR,2017,24.2,1719492453.47411,33.151,8.954,,24.012922924646407,699.269095727404,60.553,1.94324776688719,4848925.0,4.5,Liberia,Africa
Liberia,LBR,2018,22.8,1913204251.01568,32.706,8.793,,22.770966258536145,692.203127129794,60.853,1.95645231379837,4944726.0,4.4,Liberia,Africa
Liberia,LBR,2019,23.1,1779130985.1965,32.181,8.658,,23.589321685337758,658.164180770507,61.104,1.98225492944197,5043721.0,4.5,Liberia,Africa
Liberia,LBR,2020,27.6,1689347250.43038,31.708,8.753,,14.66016216138866,616.787867006715,60.948,2.07483340649162,5149463.0,,Liberia,Africa
Liberia,LBR,2021,29.8,1783546449.82042,31.287,8.838,,16.12247198232655,667.96610514319,60.747,2.11098738475006,5259323.0,,Liberia,Africa
Liberia,LBR,2022,31.8,14459779232.84176,30.996,8.632,,50.561210405997045,744.617175237387,61.1,2.14388170425267,5373294.0,,Liberia,Africa
Liberia,LBR,2023,,5382794530.253919,31.313,8.4708,,33.20592677029458,771.887142089677,62.76880000000001,2.20390696065654,5493031.0,,Liberia,Africa
Libya,LBY,1960,,1224180066.5013337,50.463,25.985,,35.37196636344156,269.038073094669,40.268,1.3413660466175699,1492890.0,,Libya,Africa
Libya,LBY,1961,,3072521832.4558225,50.733,24.413,,49.516098053195904,285.341580882777,42.063,4.12111236306,1555699.0,,Libya,Africa
Libya,LBY,1962,,1509454882.0668821,51.125,22.903,,34.33019756398918,382.084505727445,43.843,4.17103321634044,1621960.0,,Libya,Africa
Libya,LBY,1963,,6278580150.847208,51.691,21.676,,36.26939986814445,527.861939504427,45.305,4.13636121041533,1690457.0,,Libya,Africa
Libya,LBY,1964,,2431857750.7778053,51.962,20.202,,60.987956313553056,764.898389420845,47.142,3.67238030924911,1753691.0,,Libya,Africa
Libya,LBY,1965,,2575246519.569663,51.922,18.986,,25.755723368356463,1000.53474079103,48.657,2.82920267884131,1804015.0,,Libya,Africa
Libya,LBY,1966,,2592412398.1204433,51.194,17.846,,33.17412480484298,1250.60018821673,50.132,2.46642878344011,1849063.0,,Libya,Africa
Libya,LBY,1967,,2801764798.983448,49.918,16.78,,40.2134628202743,1436.61803256942,51.39,2.62265176030982,1898199.0,,Libya,Africa
Libya,LBY,1968,,1593549346.812476,48.643,15.629,,44.62907383493706,1971.86632548697,52.712,2.8348968531033,1952781.0,,Libya,Africa
Libya,LBY,1969,,2997629425.211052,47.503,14.535,,48.28216372197358,2174.95045716041,53.996,3.10137549132728,2014293.0,,Libya,Africa
Libya,LBY,1970,,4511784105.519348,46.404,13.52,,37.423294891862625,2209.5811758058,55.189,3.33435658969505,2082589.0,,Libya,Africa
Libya,LBY,1971,,2758363848.4418025,45.479,12.584,184.812498897162,45.89441193145276,2442.58280826718,56.337,3.34983823985834,2153534.0,,Libya,Africa
Libya,LBY,1972,,3984686615.619558,44.263,11.685,199.901980646793,49.28411348168622,2829.80145194559,57.49,3.31369188818345,2226091.0,,Libya,Africa
Libya,LBY,1973,,3231925075.1382627,43.392,10.989,388.904469074101,39.80021674810622,3727.38549878198,58.287,3.88138981312247,2314193.0,,Libya,Africa
Libya,LBY,1974,,4394825907.209501,43.349,10.14,445.273868097793,45.51247446349991,6213.50027490617,59.588,4.97396895567844,2432211.0,,Libya,Africa
Libya,LBY,1975,,4646105133.991986,42.581,9.378,555.305814845175,39.359107445637676,5720.62691135285,60.81,5.5710442959649,2571556.0,,Libya,Africa
Libya,LBY,1976,,8283892736.847183,41.89,8.649,655.951686677787,41.20149489719596,7017.74340734557,62.06,5.65753931702855,2721237.0,,Libya,Africa
Libya,LBY,1977,,8901172179.867813,41.254,8.163,771.464355952196,34.29767196329036,7783.46009141417,62.786,5.72358878587077,2881533.0,,Libya,Africa
Libya,LBY,1978,,11204284695.296432,40.698,7.69,864.529900810018,53.340392103221404,7251.83754156259,63.567,5.76470003774015,3052526.0,,Libya,Africa
Libya,LBY,1979,,25787343036.76577,40.142,7.281,1006.54143703813,60.59339160077449,9442.75933267842,64.26,5.77026963985076,3233846.0,,Libya,Africa
Libya,LBY,1980,,26529988407.88844,38.545,6.878,1053.03795316989,65.96587226581626,11959.5222690783,64.891,5.72477084089621,3424378.0,,Libya,Africa
Libya,LBY,1981,,17748036583.61255,37.128,6.544,1003.1793578658,49.78231689642548,10044.0410042727,65.364,5.59645894618726,3621486.0,,Libya,Africa
Libya,LBY,1982,,13013945773.926939,36.338,6.263,985.834005635255,42.521791917333346,9063.69851267735,65.807,2.81193237488086,3724765.0,,Libya,Africa
Libya,LBY,1983,,13825347235.31488,35.551,5.953,1001.354948331,44.11901448437472,8927.36442785362,66.41,-0.15594343951397,3718961.0,,Libya,Africa
Libya,LBY,1984,,22376172655.79812,34.792,5.707,1004.07220309977,32.30165831774994,7811.06937340039,66.872,1.45938697167212,3773633.0,,Libya,Africa
Libya,LBY,1985,,13811060004.49668,34.357,5.521,992.11412903383,44.787765857300144,8087.36306792904,67.29,3.2616508562028,3898745.0,,Libya,Africa
Libya,LBY,1986,,7483482001.56024,33.681,5.319,1042.96233163564,28.392307467253126,6018.91345215523,67.774,2.99809674929364,4017403.0,,Libya,Africa
Libya,LBY,1987,,14851779457.323944,32.852,5.142,1422.36591707127,38.4698003511178,6464.7328401846,68.196,2.75785348804117,4129739.0,,Libya,Africa
Libya,LBY,1988,,21907661994.870457,31.851,4.972,1528.16762649091,28.699450356262496,5736.28243992278,68.622,2.58194390370826,4237755.0,,Libya,Africa
Libya,LBY,1989,,15922297649.84285,30.695,4.823,1492.31392703527,30.629773135371,5792.5791631313,68.99,2.45132850491739,4342920.0,,Libya,Africa
Libya,LBY,1990,,7334008787.971365,29.479,4.663,1573.81864057253,39.6762370189371,6502.27886565421,69.423,2.32867028630405,4445239.0,,Libya,Africa
Libya,LBY,1991,,12322745741.496323,28.253,4.524,1657.64457354106,33.8314218906581,7039.83391970596,69.82,2.20620699142416,4544400.0,,Libya,Africa
Libya,LBY,1992,,4367384326.227726,27.111,4.395,1756.97878092007,30.5890367885966,7302.68908679226,70.232,2.08945197161358,4640352.0,,Libya,Africa
Libya,LBY,1993,,14628997764.018732,25.933,4.348,1817.01209263804,28.2447492498928,6477.87035840641,70.42,1.97785331609755,4733045.0,,Libya,Africa
Libya,LBY,1994,,20557677107.210194,24.944,4.281,1832.83537641872,27.0352162135046,5933.29121354077,70.706,1.8627694303479,4822037.0,,Libya,Africa
Libya,LBY,1995,,12539142621.542671,24.148,4.198,1785.66952315369,29.1760299625468,5205.25706378741,71.09,1.74343085926812,4906843.0,,Libya,Africa
Libya,LBY,1996,,11286372638.109142,23.478,4.187,1805.15150901483,28.6535303776683,5591.02027544558,71.284,1.628256686488,4987393.0,,Libya,Africa
Libya,LBY,1997,,39929934837.34928,22.813,4.3,1821.84751963565,26.7863453247579,6061.81366033598,71.129,1.53695333635977,5064639.0,,Libya,Africa
Libya,LBY,1998,,2766158559.1886535,22.188,4.385,2119.94310506888,19.3690158530843,5301.08354775559,71.079,1.49071733534102,5140704.0,,Libya,Africa
Libya,LBY,1999,,10560497041.492863,21.649,4.469,2200.82720746763,20.2205441687642,6894.51875534758,71.058,1.49314341029578,5218038.0,,Libya,Africa
Libya,LBY,2000,99.8,2747471223.462702,21.195,4.686,2243.91194681416,31.558004285277,7214.10040377084,70.68,1.65322614160708,5305021.0,4.9,Libya,Africa
Libya,LBY,2001,96.9,21188384430.438766,22.611,4.683,2272.1725118943,26.5406976744186,6312.80030498965,70.861,1.84188849101584,5403639.0,5.1,Libya,Africa
Libya,LBY,2002,95.2,15475287331.1812,22.811,4.669,2783.56186267907,44.7677994771644,3718.29434696755,71.004,1.92033997804202,5508410.0,5.2,Libya,Africa
Libya,LBY,2003,93.5,20178390021.9969,23.052,4.653,2948.35852523704,57.3170731707317,4674.09943200321,71.132,1.99485254520156,5619398.0,5.1,Libya,Africa
Libya,LBY,2004,91.8,23434544011.9435,23.338,4.549,3091.85100196228,63.7559608908707,5773.76333234281,71.49,2.06583711688529,5736693.0,4.4,Libya,Africa
Libya,LBY,2005,90.1,32601596779.679,23.648,4.53,3392.67542591501,63.7168431505522,8079.24957329001,71.592,2.10615511958762,5858798.0,4.3,Libya,Africa
Libya,LBY,2006,88.4,42163903082.4294,23.771,4.491,3733.14587060557,71.8393272703549,10048.8480434289,71.724,2.05113885258773,5980211.0,4.2,Libya,Africa
Libya,LBY,2007,86.8,50489900169.7498,23.623,4.504,3712.2525137688,73.4324778961951,11144.9448413435,71.863,2.05506946829407,6104380.0,4.9,Libya,Africa
Libya,LBY,2008,85.1,61097445232.0229,23.391,4.42,3066.98976654377,74.1157065299352,13906.1407818125,72.269,2.12409959672873,6235430.0,5.4,Libya,Africa
Libya,LBY,2009,83.5,45801100345.6878,23.126,4.449,3027.47771760693,63.2368915429987,9551.05403869755,72.356,2.08315407578494,6366686.0,5.7,Libya,Africa
Libya,LBY,2010,81.9,55495947937.4979,23.562,4.512,3206.45063689636,66.2720071713114,11600.9068649472,72.374,2.0390577056462,6497839.0,5.6,Libya,Africa
Libya,LBY,2011,80.3,41647853852.4246,23.885,5.479,2796.22140423379,38.1458963988027,7593.8391525702,70.071,-2.4085814162192,6343203.0,5.1,Libya,Africa
Libya,LBY,2012,78.7,65418044352.0941,21.953,5.028,2279.85955754412,66.8678568492024,14975.8902795144,72.247,-2.61743182302169,6179328.0,5.7,Libya,Africa
Libya,LBY,2013,77.1,57797465316.0784,21.886,5.056,2326.38626735788,59.8886075843687,11951.7134126011,72.34,2.00744391901146,6304628.0,4.8,Libya,Africa
Libya,LBY,2014,75.5,49358922227.6181,21.908,5.43,1792.67904852649,32.2383210024013,8926.42074591474,71.511,1.92631083217923,6427252.0,6.3,Libya,Africa
Libya,LBY,2015,73.8,43432275737.9457,21.214,5.427,,22.2273741215145,7458.48917756374,71.698,1.61383897825773,6531819.0,5.6,Libya,Africa
Libya,LBY,2016,72.2,44469299617.2839,20.576,5.48,,14.5778875500388,7525.80299308216,71.756,1.52399514586306,6632126.0,5,Libya,Africa
Libya,LBY,2017,70.6,58846532781.2831,19.898,5.284,,27.1972557138798,9965.83236729757,72.482,1.59519992425695,6738770.0,5.5,Libya,Africa
Libya,LBY,2018,67,64611415552.4597,19.282,5.245,,39.6135044170514,11196.5854810844,72.794,1.62332708641058,6849055.0,5.8,Libya,Africa
Libya,LBY,2019,68.5,58527187760.4521,18.732,5.454,,42.35532240076,9963.19489084483,72.463,1.47795950725002,6951033.0,4.5,Libya,Africa
Libya,LBY,2020,69.4,45053515006.8648,18.302,5.598,,20.3637900560977,6650.33810585348,72.472,1.3484498033463,7045399.0,,Libya,Africa
Libya,LBY,2021,70.2,33096515120.0965,17.828,6.018,,92.0546075514658,4935.82787349801,71.911,1.26619979488109,7135175.0,,Libya,Africa
Libya,LBY,2022,70,19574415028.63807,17.298,5.954,,91.9809235078212,5986.63694851258,72.151,1.23450447871795,7223805.0,,Libya,Africa
Libya,LBY,2023,,17560047612.03429,32.188,9.5392,,85.1137376753101,6172.81246940233,65.3729268292683,1.12674309223491,7305659.0,,Libya,Africa
Liechtenstein,LIE,1960,,39415388.200475916,23.1,7.5,,46.66468398076556,6527.126713060465,58.98012682926831,2.7847600022353363,16451.0,,Liechtenstein,Europe
Liechtenstein,LIE,1961,,39415388.200475916,21.3,7.8,,46.66468398076556,7963.1571557727275,59.4049268292683,2.55654826170639,16877.0,,Liechtenstein,Europe
Liechtenstein,LIE,1962,,39415388.200475916,20.6,9.5,,46.66468398076556,11142.686702504348,59.4049268292683,3.29866737816506,17443.0,,Liechtenstein,Europe
Liechtenstein,LIE,1963,,39415388.200475916,22.0,8.1,,46.8225104314747,13403.706374694593,62.69385853658539,3.65867011009615,18093.0,,Liechtenstein,Europe
Liechtenstein,LIE,1964,,39415388.200475916,20.6,7.9,,54.45706532185558,9328.949378965217,62.42178536585366,3.59352603968912,18755.0,,Liechtenstein,Europe
Liechtenstein,LIE,1965,,39415388.200475916,20.6,8.1,,55.878816607558136,8931.528113148186,62.421785365853665,2.31894449189104,19195.0,,Liechtenstein,Europe
Liechtenstein,LIE,1966,,39415388.200475916,18.9,7.8,,55.878816607558136,8824.504615906792,62.421785365853665,2.13898117554939,19610.0,,Liechtenstein,Europe
Liechtenstein,LIE,1967,,39415388.200475916,20.4,7.8,,55.878816607558136,7943.479400820468,62.65678536585366,2.84045739477576,20175.0,,Liechtenstein,Europe
Liechtenstein,LIE,1968,,39415388.200475916,20.7,7.1,,55.878816607558136,6264.506351974848,62.86138536585365,3.21900507184043,20835.0,,Liechtenstein,Europe
Liechtenstein,LIE,1969,,39415388.200475916,19.9,8.0,,55.878816607558136,5465.621102179723,62.86138536585365,1.18801941185437,21084.0,,Liechtenstein,Europe
Liechtenstein,LIE,1970,,39415388.200475916,20.0,7.7,,56.16335349606898,4262.03220640334,60.24133170731708,0.265252144913112,21140.0,,Liechtenstein,Europe
Liechtenstein,LIE,1971,,39415388.200475916,16.2,8.6,,56.16335349606898,4856.0090432336,60.24133170731708,2.15263342480278,21600.0,,Liechtenstein,Europe
Liechtenstein,LIE,1972,,39415388.200475916,16.2,6.7,,55.87881660755814,5645.23266418851,62.65678536585365,2.43312103457439,22132.0,,Liechtenstein,Europe
Liechtenstein,LIE,1973,,39415388.200475916,17.7,7.8,,55.878816607558136,7282.37355960148,62.65678536585366,2.90778996799825,22785.0,,Liechtenstein,Europe
Liechtenstein,LIE,1974,,39415388.200475916,13.9,6.3,,55.87881660755814,8271.73531542796,62.65678536585366,2.88107131904572,23451.0,,Liechtenstein,Europe
Liechtenstein,LIE,1975,,39415388.200475916,12.8,7.5,,55.878816607558136,10332.5128681378,62.65678536585366,1.67033504776372,23846.0,,Liechtenstein,Europe
Liechtenstein,LIE,1976,,39415388.200475916,14.4,7.4,,55.878816607558136,11326.3488431219,62.65678536585366,0.885109318794072,24058.0,,Liechtenstein,Europe
Liechtenstein,LIE,1977,,39415388.200475916,12.6,6.1,,55.878816607558136,12416.8693020523,62.65678536585365,1.58353824439279,24442.0,,Liechtenstein,Europe
Liechtenstein,LIE,1978,,126604715.33128867,12.5,6.5,,45.71289376462998,17456.9309487089,57.4554,2.36922341203083,25028.0,,Liechtenstein,Europe
Liechtenstein,LIE,1979,,126604715.33128867,14.5,6.8,,45.71289376462998,19674.4126839447,57.4554,2.16201137015731,25575.0,,Liechtenstein,Europe
Liechtenstein,LIE,1980,,126604715.33128867,15.4,6.9,,45.71289376462998,20958.7395302666,57.4554,-0.246638212993366,25512.0,,Liechtenstein,Europe
Liechtenstein,LIE,1981,,126604715.33128867,14.4,6.3,,45.71289376462998,19929.4102802351,57.4554,0.629092628599556,25673.0,,Liechtenstein,Europe
Liechtenstein,LIE,1982,,126604715.33128867,14.6,6.4,,45.71289376462998,19885.6126562976,57.4554,2.24165910960706,26255.0,,Liechtenstein,Europe
Liechtenstein,LIE,1983,,126604715.33128867,13.2,5.7,,45.71289376462998,19814.8538489961,57.4554,0.724847104480866,26446.0,,Liechtenstein,Europe
Liechtenstein,LIE,1984,,126604715.33128867,15.2,6.7,,45.71289376462998,18898.3678693391,57.4554,0.565591040557742,26596.0,,Liechtenstein,Europe
Liechtenstein,LIE,1985,,126604715.33128867,13.9,6.4,,45.71289376462998,19684.2626852288,57.4554,1.05472795846639,26878.0,,Liechtenstein,Europe
Liechtenstein,LIE,1986,,300185863.1670416,12.9,6.9,,69.97525699794546,28612.8865004795,57.4554,1.33049490218932,27238.0,,Liechtenstein,Europe
Liechtenstein,LIE,1987,,388052746.87395847,13.2,6.5,,168.9550930185346,38206.2269467289,57.9292,1.16435296629896,27557.0,,Liechtenstein,Europe
Liechtenstein,LIE,1988,,388052746.87395847,14.9,7.0,,168.9550930185346,41568.5441182755,57.9292,1.40890538804493,27948.0,,Liechtenstein,Europe
Liechtenstein,LIE,1989,,388052746.87395847,13.2,6.1,,168.9550930185346,39551.6404002324,57.9292,1.31166903207128,28317.0,,Liechtenstein,Europe
Liechtenstein,LIE,1990,100,470828225.25725335,13.2,6.8,,173.97078774178922,49457.5609343203,57.9292,1.48971366411381,28742.0,,Liechtenstein,Europe
Liechtenstein,LIE,1991,100,470828225.25725347,14.2,6.4,,176.22001020666738,50811.7464531317,58.444,1.61174133104902,29209.0,,Liechtenstein,Europe
Liechtenstein,LIE,1992,100,470828225.25725347,12.7,6.1,,176.22001020666738,55057.1110625654,62.62539024390244,1.42092267625387,29627.0,,Liechtenstein,Europe
Liechtenstein,LIE,1993,100,470828225.25725347,13.8,5.9,,176.22001020666738,55604.5479972049,62.62539024390244,1.54735487321845,30089.0,,Liechtenstein,Europe
Liechtenstein,LIE,1994,100,470828225.25725347,11.7,6.8,,176.22001020666738,63935.9902445462,78.4219512195122,1.25829365403492,30470.0,,Liechtenstein,Europe
Liechtenstein,LIE,1995,100,476387467.014754,13.8,7.3,,176.22001020666738,78909.7043377718,77.390243902439,0.999257245237642,30776.0,,Liechtenstein,Europe
Liechtenstein,LIE,1996,100,476387467.014754,13.1,7.4,,176.22001020666738,80688.7182490376,76.8365853658537,0.831598896867056,31033.0,,Liechtenstein,Europe
Liechtenstein,LIE,1997,100,476387467.014754,13.9,7.4,,176.2200102066674,73590.8620289713,76.0463414634146,0.639205581201736,31232.0,,Liechtenstein,Europe
Liechtenstein,LIE,1998,100,476387467.014754,12.6,6.6,,176.22001020666738,78302.9905905848,77.7463414634146,1.38634970785053,31668.0,,Liechtenstein,Europe
Liechtenstein,LIE,1999,100,476387467.014754,12.4,6.4,,176.22001020666738,82682.284882177,79.109756097561,1.73117065812303,32221.0,,Liechtenstein,Europe
Liechtenstein,LIE,2000,100,476387467.014754,12.9,7.3,,176.22001020666738,76087.911114202,76.8268292682927,1.30732907481793,32645.0,,Liechtenstein,Europe
Liechtenstein,LIE,2001,100,476387467.014754,12.1,6.6,,176.22001020666738,75067.8001680043,79.2756097560976,1.66774320599301,33194.0,,Liechtenstein,Europe
Liechtenstein,LIE,2002,100,476387467.014754,11.7,6.4,,176.22001020666738,79795.1785891101,79.6365853658537,1.49506432654852,33694.0,,Liechtenstein,Europe
Liechtenstein,LIE,2003,100,476387467.014754,10.2,6.4,,176.22001020666738,90108.3673647008,79.9609756097561,1.13615788435917,34079.0,,Liechtenstein,Europe
Liechtenstein,LIE,2004,100,476387467.014754,10.8,5.7,,176.22001020666738,100280.831356705,81.7707317073171,1.07405521315503,34447.0,,Liechtenstein,Europe
Liechtenstein,LIE,2005,100,476387467.014754,11.0,6.2,,176.22001020666738,105295.057027611,80.6682926829268,0.884398828059777,34753.0,,Liechtenstein,Europe
Liechtenstein,LIE,2006,100,476387467.01475394,10.3,6.3,,176.22001020666738,114167.939211301,80.9487804878049,0.81387467447858,35037.0,,Liechtenstein,Europe
Liechtenstein,LIE,2007,100,476387467.014754,10.0,6.4,,176.22001020666738,130492.595349517,81.2951219512195,0.640125089403045,35262.0,,Liechtenstein,Europe
Liechtenstein,LIE,2008,100,840971218.2589691,9.9,5.8,,176.22001020666738,143249.227302093,82.6829268292683,0.596594686745767,35473.0,,Liechtenstein,Europe
Liechtenstein,LIE,2009,100,476387467.014754,11.4,6.4,,176.22001020666738,126024.714567466,81.5,0.755462414857941,35742.0,,Liechtenstein,Europe
Liechtenstein,LIE,2010,100,840971218.2589691,9.1,6.6,,176.22001020666738,141089.812849014,81.8414634146342,0.780339504026041,36022.0,,Liechtenstein,Europe
Liechtenstein,LIE,2011,100,997848357.3680834,10.9,6.8,,176.22001020666738,158066.369379163,81.7926829268293,0.801840223929879,36312.0,,Liechtenstein,Europe
Liechtenstein,LIE,2012,100,997848357.3680834,9.7,6.1,,176.22001020666738,148842.035144342,82.3829268292683,0.945614084833038,36657.0,,Liechtenstein,Europe
Liechtenstein,LIE,2013,100,1258868205.879054,9.2,6.7,,176.22001020666738,172823.607794648,82.2609756097561,0.888098068342956,36984.0,,Liechtenstein,Europe
Liechtenstein,LIE,2014,100,1258868205.879054,10.0,7.2,,176.22001020666738,178735.153020908,82.0731707317073,0.711286542304829,37248.0,,Liechtenstein,Europe
Liechtenstein,LIE,2015,100,1141366709.6637144,8.7,6.7,,176.22001020666738,167187.15730982,82.6560975609756,0.658266806602704,37494.0,,Liechtenstein,Europe
Liechtenstein,LIE,2016,100,1141366709.6637144,10.0,7.2,,176.22001020666738,165375.491396259,82.2585365853659,0.590348742843119,37716.0,,Liechtenstein,Europe
Liechtenstein,LIE,2017,100,1258868205.879054,8.9,6.6,,176.22001020666738,170547.092298954,83.7463414634147,0.650125178937136,37962.0,,Liechtenstein,Europe
Liechtenstein,LIE,2018,100,1258868205.879054,9.9,7.2,,176.22001020666738,174988.775083446,83.0414634146342,0.745332024798021,38246.0,,Liechtenstein,Europe
Liechtenstein,LIE,2019,100,1258868205.879054,9.2,6.8,,176.22001020666738,166907.839305016,84.1609756097561,0.825428790511035,38563.0,,Liechtenstein,Europe
Liechtenstein,LIE,2020,100,1258868205.879054,9.1,8.2,,176.22001020666738,164671.093553454,81.6585365853659,0.872668968896405,38901.0,,Liechtenstein,Europe
Liechtenstein,LIE,2021,100,1258868205.879054,9.6,6.9,,176.22001020666738,196783.729414593,84.4024390243902,0.719750043098349,39182.0,,Liechtenstein,Europe
Liechtenstein,LIE,2022,100,1258868205.879054,9.2,7.1,,176.22001020666738,186400.23376784,84.319512195122,0.790598334689517,39493.0,,Liechtenstein,Europe
Liechtenstein,LIE,2023,,39415388.200475916,28.9526,9.081,,39.7370794963779,40997.25700014016,67.4805024390244,0.899896422348841,39850.0,,Liechtenstein,Europe
Lithuania,LTU,1960,,8818216909.140545,22.5,7.8,,67.5375891527484,4042.6509533797616,69.8473170731707,1.5161866920261236,2778550.0,,Lithuania,Europe
Lithuania,LTU,1961,,14048484841.297022,22.2,7.9,,35.98967086123624,1628.4170311423582,70.1026829268293,1.60657495946158,2823550.0,,Lithuania,Europe
Lithuania,LTU,1962,,8185186168.471174,20.9,8.7,,31.897810815006597,3137.379825600954,69.0953658536585,1.3997309541126,2863350.0,,Lithuania,Europe
Lithuania,LTU,1963,,7084790777.844867,19.7,8.0,,33.27163789240636,2311.013615012122,70.2043902439024,1.23563344312338,2898950.0,,Lithuania,Europe
Lithuania,LTU,1964,,14539527905.596613,19.0,7.4,,41.383550827428316,3830.3178750012,71.5090243902439,1.2426991594818,2935200.0,,Lithuania,Europe
Lithuania,LTU,1965,,6908304301.691496,18.1,7.9,,28.28855672334593,3118.0569690511393,71.3251219512195,1.22744551054822,2971450.0,,Lithuania,Europe
Lithuania,LTU,1966,,5823870069.0697,18.0,7.9,,39.17082234015876,2222.5547244242052,71.520243902439,1.22419791254519,3008050.0,,Lithuania,Europe
Lithuania,LTU,1967,,10951839366.358183,17.7,8.1,,57.141798081030174,8746.907479790161,71.6039024390244,1.201180912123,3044400.0,,Lithuania,Europe
Lithuania,LTU,1968,,11893865661.790735,17.6,8.4,,31.43597418962056,6189.905031719783,71.3136585365854,1.12523132285999,3078850.0,,Lithuania,Europe
Lithuania,LTU,1969,,9603044742.093414,17.5,8.7,,19.73347443537954,2739.742714385342,70.9285365853659,0.920478952952093,3107321.0,,Lithuania,Europe
Lithuania,LTU,1970,,12047800244.764517,17.7,8.9,,19.40899011512672,1822.9281628505312,70.8043902439024,1.03628102597155,3139689.0,,Lithuania,Europe
Lithuania,LTU,1971,,8915887620.12264,17.6,8.5,,23.03260823466139,1635.402369014521,71.7353658536585,1.24558285540271,3179041.0,,Lithuania,Europe
Lithuania,LTU,1972,,2949875932.52833,17.0,9.1,,25.294843735395563,1107.362370386822,71.0246341463415,1.08190709614434,3213622.0,,Lithuania,Europe
Lithuania,LTU,1973,,12968907721.810581,16.0,9.0,,26.257503816612264,5005.870222601769,71.3321951219512,0.95434956902678,3244438.0,,Lithuania,Europe
Lithuania,LTU,1974,,15894786710.620129,15.9,9.0,,32.072704701825984,3995.8034685501398,71.2441463414634,0.903795649203906,3273894.0,,Lithuania,Europe
Lithuania,LTU,1975,,16586816621.245014,15.7,9.5,,23.052582752913544,5841.6336040272845,70.8673170731707,0.844284714491626,3301652.0,,Lithuania,Europe
Lithuania,LTU,1976,,20919424079.464317,15.7,9.6,,41.35117402467806,7500.164851521024,70.9580487804878,0.814807301678743,3328664.0,,Lithuania,Europe
Lithuania,LTU,1977,,11182709591.530817,15.5,9.8,,39.52941741942648,4204.728914336981,70.809512195122,0.789147833101285,3355036.0,,Lithuania,Europe
Lithuania,LTU,1978,,22289260049.44204,15.3,10.1,,33.2145461535549,6678.488167598011,70.6046341463415,0.726941155491028,3379514.0,,Lithuania,Europe
Lithuania,LTU,1979,,41738876496.71101,15.3,10.3,,29.338973275618002,14346.959282152462,70.4821951219512,0.540861205437315,3397842.0,,Lithuania,Europe
Lithuania,LTU,1980,,20385191496.652985,15.2,10.5,,34.56705346124158,2978.391856711711,70.4821951219512,0.451032941179723,3413202.0,,Lithuania,Europe
Lithuania,LTU,1981,,7468784443.464233,15.2,10.4,,42.66990361049198,3451.564998270014,70.4607317073171,0.576822232379474,3432947.0,,Lithuania,Europe
Lithuania,LTU,1982,,7933719969.699652,15.4,10.1,,27.364649185247316,1220.95669669332,70.8368292682927,0.70338626338287,3457179.0,,Lithuania,Europe
Lithuania,LTU,1983,,23395732587.100624,16.5,10.5,,29.087811665559503,1458.7844472703825,70.7778048780488,0.807019735359073,3485192.0,,Lithuania,Europe
Lithuania,LTU,1984,,50862660417.363495,16.4,11.0,,44.55707451030278,7343.922352376938,70.32,0.829019018784799,3514205.0,,Lithuania,Europe
Lithuania,LTU,1985,,21523565839.059303,16.5,11.1,,42.59316401938916,7581.595413036445,70.5012195121951,0.859591157107066,3544543.0,,Lithuania,Europe
Lithuania,LTU,1986,,26814896748.062992,16.7,10.0,,35.375753546232275,3351.7230468616863,72.0807317073171,0.965016472614713,3578914.0,,Lithuania,Europe
Lithuania,LTU,1987,,13078326864.631147,16.4,10.2,,26.7766160643911,983.6554915961646,71.9346341463415,1.04105283058689,3616367.0,,Lithuania,Europe
Lithuania,LTU,1988,,33231459327.108326,15.5,10.3,,32.0943865413182,9517.71904385537,71.7621951219512,1.06395686619688,3655049.0,,Lithuania,Europe
Lithuania,LTU,1989,,46296745086.2441,15.1,10.4,,51.01028346991008,7847.9712957527345,71.4253658536585,0.79588348340029,3684255.0,,Lithuania,Europe
Lithuania,LTU,1990,100,12244128683.455685,15.4,10.8,4023.43207030703,46.05291782783464,3419.422807041082,71.1607317073171,0.367999030323355,3697838.0,,Lithuania,Europe
Lithuania,LTU,1991,100,6599687830.529108,15.1,11.1,4022.53266215531,25.002400365430816,1881.8957193733772,70.3641463414634,0.170116869352429,3704134.0,,Lithuania,Europe
